ax;ay;az;d_row;d_pitch;d_yaw
2.78099;0.15067;9.73621;-4.50625;87.98125;11.33125
2.75720;0.12810;9.70815;-4.55000;89.77500;11.41875
2.74500;0.15555;9.72035;-3.93750;92.48750;11.63750
2.71877;0.13115;9.76427;-4.41875;94.63125;11.76875
2.74439;0.17202;9.76244;-4.37500;96.99375;11.68125
2.73951;0.16775;9.76244;-4.72500;100.58125;12.07500
2.67668;0.13542;9.72462;-4.41875;103.03125;10.98125
2.68827;0.16653;9.73011;-4.55000;105.08750;10.85000
2.67729;0.14945;9.75695;-4.46250;108.15000;12.68750
2.62788;0.10370;9.76366;-4.41875;110.20625;11.20000
2.67058;0.18117;9.75024;-3.98125;112.08750;10.45625
2.59128;0.11590;9.79355;-5.51250;114.62500;11.98750
2.58396;0.12261;9.76122;-5.38125;116.85625;11.37500
2.60348;0.15494;9.77586;-4.85625;119.00000;11.37500
2.57542;0.13237;9.75939;-4.76875;121.45000;11.28750
2.55712;0.17873;9.82039;-4.98750;124.95000;11.55000
2.53089;0.12749;9.80331;-5.55625;127.00625;10.80625
2.53760;0.16409;9.77830;-5.25000;128.58125;10.98125
2.48514;0.13969;9.79416;-5.81875;131.20625;12.42500
2.46745;0.12505;9.82039;-5.51250;133.78751;10.32500
2.47904;0.17263;9.84418;-5.07500;135.49374;10.98125
2.43268;0.11468;9.79721;-5.20625;138.60001;12.38125
2.42841;0.15128;9.82710;-5.46875;140.65625;10.15000
2.38937;0.15555;9.87834;-6.47500;143.23750;11.37500
2.35704;0.09516;9.84052;-6.03750;145.51250;11.06875
2.36680;0.15372;9.85394;-6.08125;148.05000;10.67500
2.33630;0.13725;9.81612;-5.55625;151.24374;11.24375
2.27469;0.14213;9.87712;-5.55625;153.21249;10.36875
2.29665;0.16348;9.84235;-5.90625;155.44376;11.24375
2.24053;0.12993;9.88261;-6.03750;157.23750;10.23750
2.24541;0.12871;9.88688;-5.55625;159.64375;10.45625
2.22467;0.17446;9.86553;-5.95000;161.61250;11.11250
2.16672;0.10004;9.86065;-6.08125;163.66875;10.80625
2.15147;0.12810;9.90640;-6.60625;165.50626;9.66875
2.14171;0.14762;9.88444;-6.30000;167.56250;11.46250
2.07888;0.09150;9.90091;-6.12500;168.83125;10.80625
2.13256;0.17934;9.91433;-6.08125;171.85001;10.06250
2.06058;0.13298;9.94605;-6.56250;174.30000;10.93750
2.05387;0.18483;9.92897;-5.68750;174.95625;8.75000
2.02154;0.13481;9.89603;-5.86250;175.96249;10.85000
1.94773;0.07381;9.93263;-6.56250;178.76250;11.76875
1.94590;0.12444;9.96618;-7.13125;180.42500;9.75625
1.91174;0.13847;9.98753;-6.69375;181.16875;10.93750
1.87209;0.10736;9.97838;-6.86875;182.91875;10.76250
1.90381;0.15860;9.92653;-5.90625;183.53125;9.88750
1.84342;0.10065;9.93263;-6.56250;185.14999;11.24375
1.79584;0.11224;9.95703;-6.08125;187.42500;9.88750
1.79645;0.12139;9.98875;-6.30000;189.17500;9.84375
1.75985;0.13908;9.98082;-6.21250;190.13750;10.58750
1.73057;0.13969;9.99729;-6.30000;191.93124;8.92500
1.69153;0.13786;10.01315;-6.47500;192.98125;10.89375
1.63785;0.05978;9.97533;-7.00000;196.04375;10.45625
1.62260;0.12627;9.99546;-6.73750;197.35625;9.18750
1.59149;0.13481;10.00827;-7.04375;199.98125;10.76250
1.52500;0.06893;10.03450;-6.91250;201.77499;10.89375
1.55794;0.13603;9.99363;-6.51875;202.95625;9.14375
1.51707;0.13664;9.97106;-6.47500;205.49374;10.98125
1.47559;0.11163;10.02535;-7.48125;207.68124;9.14375
1.44875;0.12322;10.05585;-7.17500;209.73750;9.97500
1.38592;0.12932;10.03450;-7.35000;211.31250;10.15000
1.37921;0.13115;9.99363;-7.65625;211.83749;10.58750
1.31272;0.08174;10.05829;-7.13125;213.41251;9.27500
1.30174;0.09699;10.10770;-7.78750;214.20000;8.83750
1.27551;0.11346;10.08513;-7.30625;214.50626;11.15625
1.19133;0.08906;10.08330;-7.43750;215.99374;10.01875
1.23891;0.14274;10.03633;-7.78750;216.34375;8.48750
1.17120;0.10553;10.03145;-7.78750;217.26250;10.93750
1.12301;0.09882;10.10953;-7.52500;217.17500;9.14375
1.11264;0.11163;10.11929;-7.87500;217.96249;10.71875
1.03395;0.10370;10.08025;-6.91250;218.22501;9.62500
1.01565;0.09882;10.10099;-7.48125;219.10001;9.31875
0.96624;0.06893;10.11197;-8.26875;220.14999;10.45625
0.94489;0.07869;10.09794;-7.61250;221.24374;9.40625
0.89975;0.10370;10.12478;-7.43750;222.68750;10.28125
0.85522;0.08540;10.09611;-7.35000;222.64375;9.23125
0.85888;0.14823;10.07354;-7.26250;224.26250;9.75625
0.78141;0.07076;10.06439;-7.43750;225.61874;10.71875
0.77409;0.11224;10.07354;-7.39375;227.98125;9.62500
0.72529;0.09394;10.13820;-7.70000;230.03751;10.32500
0.68259;0.08113;10.08940;-7.56875;231.30624;9.71250
0.66673;0.12810;10.08818;-7.35000;231.96249;8.96875
0.61122;0.06588;10.12600;-7.56875;232.88126;10.71875
0.54229;0.07259;10.14430;-8.13750;234.19376;9.53750
0.54107;0.06405;10.13515;-7.96250;234.06250;9.31875
0.50630;0.09882;10.15894;-8.61875;234.85001;10.15000
0.44774;0.07869;10.16565;-7.78750;234.58749;9.93125
0.44835;0.10309;10.14430;-8.05000;233.71249;9.58125
0.39711;0.03660;10.15467;-7.56875;233.62500;9.62500
0.35014;0.08723;10.14247;-8.00625;233.40625;9.80000
0.30378;0.05978;10.16443;-7.78750;233.23125;9.23125
0.32147;0.09211;10.16626;-7.96250;232.92500;10.80625
0.20191;0.05124;10.14430;-8.05000;232.66251;10.58750
0.20557;0.09821;10.11990;-7.61250;232.22501;8.35625
0.17385;0.08052;10.15223;-8.57500;232.57500;10.89375
0.09028;0.02501;10.14491;-7.87500;232.88126;9.62500
0.10797;0.09333;10.11624;-7.56875;234.10625;8.79375
0.03965;0.05978;10.15223;-7.65625;234.98125;10.63125
0.00061;0.06405;10.15467;-7.56875;236.95000;8.79375
-0.03965;0.08174;10.18090;-8.53125;237.43124;9.88750
-0.07503;0.06466;10.17724;-7.61250;238.74374;9.84375
-0.11346;0.06039;10.15040;-7.70000;238.61250;8.66250
-0.12932;0.07381;10.10343;-7.35000;238.96249;10.23750
-0.18666;0.07869;10.11319;-7.74375;238.48125;10.54375
-0.24400;0.04209;10.14552;-7.35000;238.17500;9.75625
-0.26352;0.08479;10.16565;-7.56875;237.56250;9.31875
-0.32147;0.03355;10.17724;-8.61875;237.60625;11.06875
-0.32879;0.06771;10.16382;-7.35000;236.20625;9.36250
-0.38064;0.04697;10.15589;-7.91875;235.76875;9.97500
-0.42212;0.04148;10.14430;-7.91875;234.71875;9.93125
-0.44774;0.05185;10.16626;-7.61250;233.45000;9.27500
-0.49288;0.06832;10.15833;-7.74375;233.10001;9.84375
-0.50386;0.01708;10.11441;-7.78750;232.44376;9.93125
-0.56181;0.08662;10.12905;-7.08750;232.79375;9.66875
-0.60512;0.07198;10.12234;-7.65625;232.00626;11.02500
-0.65087;0.05612;10.12112;-7.70000;232.13750;9.18750
-0.69540;0.02318;10.12600;-8.35625;232.92500;9.93125
-0.73993;0.03111;10.12478;-8.09375;232.79375;10.41250
-0.75579;0.05246;10.09306;-6.73750;232.83749;9.40625
-0.81130;0.06405;10.12112;-7.87500;233.18750;10.15000
-0.82838;0.03782;10.08940;-8.05000;233.27499;9.53750
-0.85095;0.05307;10.10831;-7.91875;232.88126;9.49375
-0.88145;0.06771;10.12417;-7.17500;231.65625;9.40625
-0.96624;0.01647;10.12234;-7.87500;231.00000;10.01875
-0.95831;0.08052;10.10648;-6.86875;229.99374;9.53750
-1.03029;0.03050;10.07293;-7.21875;228.94376;11.11250
-1.05408;0.02379;10.06927;-7.04375;227.36874;9.97500
-1.10105;0.05307;10.11136;-6.86875;226.18750;9.84375
-1.11935;0.05185;10.11746;-7.30625;223.95625;9.62500
-1.15290;0.04392;10.12295;-7.52500;222.46875;9.62500
-1.20170;0.02989;10.07598;-6.69375;221.02499;10.50000
-1.22244;0.02623;10.09916;-7.08750;218.92500;9.62500
-1.24379;0.06405;10.06012;-7.78750;217.48125;10.54375
-1.29503;0.05612;10.05280;-7.00000;216.51875;9.53750
-1.36579;0.02440;10.03755;-7.39375;216.16875;10.01875
-1.38409;0.02196;10.06683;-7.39375;215.77499;9.93125
-1.39568;0.04575;10.04670;-6.16875;215.55624;8.83750
-1.44692;0.02745;10.03511;-8.61875;216.12500;9.97500
-1.50670;-0.02074;10.05707;-8.09375;215.68750;10.45625
-1.46949;0.08418;10.01986;-7.00000;214.72501;8.96875
-1.53659;-0.02440;10.04548;-7.00000;213.23750;10.89375
-1.56709;0.05185;10.05219;-7.00000;212.71249;9.84375
-1.60735;0.02684;10.02535;-7.56875;211.31250;10.50000
-1.63968;0.01769;10.02291;-7.74375;210.26250;10.45625
-1.66835;0.02074;10.01681;-6.34375;207.98750;10.10625
-1.71471;0.00732;10.03572;-6.86875;206.93750;10.80625
-1.74460;0.01098;10.03450;-6.51875;204.44376;9.53750
-1.75863;0.02684;9.96313;-6.38750;202.43124;11.15625
-1.81048;0.00549;10.02169;-7.48125;200.46249;9.58125
-1.82146;0.03172;10.04487;-7.30625;198.23125;9.40625
-1.83976;0.05795;10.01315;-7.35000;197.26875;11.28750
-1.90991;-0.03355;10.02657;-8.57500;195.38750;10.10625
-1.88246;0.06771;9.96435;-5.51250;192.06250;10.85000
-1.97213;-0.04148;9.96679;-7.56875;190.75000;10.36875
-2.00873;0.05795;9.96069;-3.76250;187.42500;9.31875
-2.01117;0.01342;9.96618;-7.13125;187.99374;11.63750
-2.07827;-0.03111;9.97289;-7.08750;186.41875;10.06250
-2.05936;0.04636;9.90640;-5.73125;184.58125;9.88750
-2.08925;0.00610;9.94056;-7.35000;184.84375;11.63750
-2.15818;-0.01342;9.94361;-7.48125;183.92500;9.97500
-2.12707;0.04514;9.91982;-4.46250;181.25626;9.84375
-2.20576;-0.00549;9.90396;-7.91875;181.21249;11.06875
-2.23565;0.00000;9.90579;-7.61250;179.50626;9.75625
-2.22162;0.02196;9.91250;-5.20625;176.05000;11.90000
-2.27286;-0.02806;9.92958;-7.56875;176.83749;10.10625
-2.29543;-0.00610;9.89481;-5.03125;172.81250;10.32500
-2.32166;0.00488;9.88139;-7.00000;171.23750;10.32500
-2.36070;0.00976;9.91494;-6.78125;169.39999;11.81250
-2.38083;-0.00732;9.91677;-6.91250;167.25626;9.27500
-2.35216;0.03355;9.85516;-5.86250;164.45625;11.50625
-2.45159;-0.06832;9.90579;-8.92500;164.63126;10.71875
-2.45769;0.00671;9.85943;-4.11250;159.33749;9.75625
-2.44671;0.02257;9.83686;-6.12500;158.89999;12.29375
-2.53394;-0.04636;9.89542;-7.61250;154.30624;9.88750
-2.47599;0.04026;9.86248;-4.76875;151.24374;11.50625
-2.57786;-0.04087;9.84418;-7.08750;151.24374;11.85625
-2.55956;-0.00122;9.81429;-5.07500;147.35001;9.58125
-2.56627;-0.00488;9.80636;-5.60000;145.07500;10.58750
-2.61751;-0.01647;9.85638;-6.25625;143.89375;11.98750
-2.62544;-0.02318;9.83320;-5.25000;140.35001;10.58750
-2.61690;-0.00915;9.80087;-5.25000;138.07500;10.93750
-2.67424;-0.04026;9.81490;-5.95000;137.46249;10.63125
-2.69559;0.01281;9.80209;-4.94375;134.48750;10.93750
-2.69925;-0.03477;9.79843;-6.51875;133.74374;11.24375
-2.70596;0.00732;9.77647;-4.81250;129.36874;12.33750
-2.75354;-0.02928;9.82100;-5.60000;128.10001;10.89375
-2.74622;0.01525;9.77586;-4.06875;125.34375;10.76250
-2.78526;-0.02745;9.77586;-5.11875;123.68125;11.85625
-2.78038;-0.02135;9.77220;-4.63750;121.58125;11.63750
-2.80783;-0.03599;9.74414;-5.38125;120.13750;11.55000
-2.81759;-0.00793;9.77769;-5.25000;117.73125;11.37500
-2.84748;-0.02501;9.76732;-5.11875;115.32500;11.90000
-2.87005;-0.03111;9.76244;-4.28750;112.78750;11.55000
-2.85358;-0.00976;9.75939;-5.33750;110.99375;11.20000
-2.86761;-0.01159;9.72828;-4.90000;107.18750;11.63750
-2.90970;-0.04819;9.72706;-5.33750;104.82500;11.46250
-2.90299;-0.02257;9.69595;-4.59375;102.06875;12.29375
-2.95423;-0.03172;9.75817;-5.46875;100.10000;11.02500
-2.93227;0.00732;9.70693;-3.06250;96.99375;11.63750
-2.94569;-0.01403;9.73255;-4.50625;95.50625;11.63750
-2.94264;-0.01281;9.72767;-4.02500;92.61875;12.07500
-3.00120;-0.05551;9.73926;-5.46875;90.43125;10.45625
-2.92434;0.04148;9.68009;-3.06250;86.62500;11.37500
-3.00181;-0.04758;9.71364;-5.81875;86.36250;13.82500
-3.03475;-0.03172;9.73438;-3.45625;82.07500;10.76250
-2.98473;0.01281;9.69961;-5.46875;79.36250;12.33750
-3.05244;-0.05063;9.71730;-3.71875;76.25625;11.41875
-3.02865;0.00488;9.66850;-3.10625;73.01875;12.20625
-3.06403;-0.05246;9.69717;-4.90000;71.75000;12.38125
-3.05671;-0.02806;9.71791;-3.54375;68.60000;11.11250
-3.06708;-0.00488;9.67826;-3.10625;66.54375;11.98750
-3.06037;-0.03477;9.69412;-4.02500;64.09375;11.90000
-3.07623;-0.02989;9.65264;-3.45625;61.33750;11.46250
-3.07501;-0.01403;9.68436;-3.58750;58.27500;12.29375
-3.09331;-0.05185;9.68680;-3.32500;56.17500;12.16250
-3.09026;-0.01159;9.72218;-3.15000;51.58125;11.63750
-3.08599;0.01220;9.68375;-4.59375;50.75000;13.03750
-3.10002;-0.02501;9.68741;-2.75625;46.76875;10.98125
-3.08050;0.00732;9.64959;-2.97500;43.92500;12.20625
-3.14577;-0.05795;9.71059;-4.55000;41.95625;12.60000
-3.09941;-0.02257;9.66606;-1.92500;38.32500;12.55625
-3.10856;-0.02806;9.71059;-4.46250;37.36250;11.02500
-3.07501;0.02684;9.67033;-1.61875;33.16250;12.64375
-3.14638;-0.09760;9.67826;-4.33125;32.20000;12.46875
-3.10673;0.00732;9.66301;-1.35625;28.70000;10.76250
-3.10307;0.00488;9.66911;-2.84375;27.03750;13.43125
-3.13601;-0.06771;9.65874;-2.01250;22.79375;11.98750
-3.11893;-0.01830;9.66240;-1.88125;20.21250;12.07500
-3.13479;-0.04880;9.66728;-3.32500;19.20625;13.73750
-3.11954;-0.01891;9.66545;-1.88125;15.44375;12.46875
-3.11344;-0.01464;9.69107;-2.58125;13.78125;12.33750
-3.10185;-0.01525;9.68619;-1.96875;10.93750;13.34375
-3.14272;-0.05185;9.70266;-3.32500;9.05625;13.16875
-3.07318;0.02928;9.69473;-1.44375;3.85000;12.16250
-3.10856;-0.06100;9.66911;-3.19375;3.28125;13.03750
-3.13113;-0.03599;9.67826;-1.75000;-1.61875;12.73125
-3.10551;-0.02074;9.66179;-2.05625;-4.50625;11.98750
-3.08904;-0.00671;9.69900;-1.00625;-7.87500;13.21250
-3.09209;-0.00915;9.72523;-1.88125;-9.31875;13.65000
-3.08599;-0.02684;9.68253;-0.96250;-12.90625;14.00000
-3.07562;-0.05856;9.68802;-1.44375;-15.18125;12.64375
-3.04268;0.00000;9.66545;-0.83125;-18.33125;12.60000
-3.07867;-0.03416;9.68741;-1.83750;-19.95000;13.60625
-3.03719;0.00854;9.68741;-1.35625;-23.10000;13.16875
-3.05488;-0.05368;9.71120;-1.96875;-24.58750;13.30000
-3.01523;-0.01769;9.70388;-0.61250;-28.35000;12.64375
-3.03475;0.02074;9.69229;-1.48750;-30.18750;14.13125
-3.02316;-0.05307;9.71120;-0.87500;-33.86250;13.03750
-3.00791;-0.02013;9.70205;0.08750;-36.79375;12.73125
-2.98046;-0.01464;9.70998;-1.44375;-38.67500;14.17500
-3.03841;-0.07503;9.73133;-1.44375;-40.68750;12.73125
-2.94142;0.01769;9.70632;0.08750;-44.75625;12.20625
-2.97375;-0.02562;9.73804;-1.88125;-44.88750;14.96250
-2.97802;-0.05063;9.73926;-0.30625;-49.04375;12.81875
-2.92007;0.01708;9.68802;0.35000;-50.44375;13.69375
-2.97924;-0.07564;9.72767;-1.96875;-52.10625;13.78125
-2.90177;0.03721;9.73316;1.05000;-56.21875;13.16875
-2.90665;-0.05307;9.69717;-1.00625;-57.35625;13.08125
-2.90360;-0.00915;9.80453;2.01250;-62.60625;12.95000
-2.87859;-0.06344;9.71852;-1.88125;-62.30000;14.83125
-2.90177;-0.07015;9.75939;0.39375;-66.67500;12.51250
-2.77672;0.04941;9.74841;1.40000;-69.08125;13.43125
-2.89445;-0.08296;9.77464;-2.40625;-69.03750;15.35625
-2.82979;-0.01891;9.76671;1.18125;-73.76250;12.86250
-2.77367;0.03965;9.77342;0.61250;-75.90625;14.13125
-2.79441;-0.06405;9.79843;-1.53125;-76.78125;14.70000
-2.78770;-0.03050;9.75451;1.70625;-80.32500;13.30000
-2.72853;0.00671;9.76976;0.56875;-81.76875;14.48125
-2.72182;-0.02440;9.77769;0.13125;-84.52500;14.17500
-2.71450;-0.03843;9.83381;0.78750;-87.06250;13.47500
-2.67241;0.00915;9.81917;0.39375;-89.07500;13.73750
-2.67180;-0.04514;9.81246;0.65625;-91.30625;15.05000
-2.67790;-0.01891;9.82283;-0.35000;-93.10000;13.65000
-2.58518;0.00122;9.82283;1.31250;-96.29375;13.91250
-2.59006;-0.02867;9.81185;0.39375;-97.38750;13.73750
-2.60043;0.00488;9.81490;1.13750;-100.23125;14.30625
-2.54980;-0.02501;9.82283;0.39375;-102.50625;14.04375
-2.55529;-0.01891;9.83747;1.26875;-104.56250;13.56250
-2.51625;0.00915;9.84967;0.56875;-107.88750;15.09375
-2.51076;-0.01586;9.86797;1.09375;-110.60000;14.48125
-2.46867;0.01098;9.85455;1.22500;-112.65625;13.43125
-2.46196;-0.01525;9.83381;1.31250;-115.32500;14.78750
-2.41743;-0.01769;9.90884;1.44375;-116.41875;13.73750
-2.36802;0.04697;9.90030;2.62500;-120.26875;14.17500
-2.37839;-0.02928;9.91494;0.17500;-120.92500;15.09375
-2.36192;0.00610;9.90579;2.40625;-124.38125;13.69375
-2.33203;0.00671;9.87285;1.22500;-126.17500;14.70000
-2.30153;-0.02989;9.93141;1.22500;-127.40000;14.61250
-2.26615;0.00366;9.89115;2.14375;-130.02499;14.30625
-2.24724;-0.00427;9.89298;1.09375;-131.86250;14.61250
-2.24541;0.01708;9.91860;1.26875;-134.05000;15.05000
-2.21003;0.00305;9.94239;1.79375;-134.92500;14.39375
-2.11121;0.03660;9.93995;2.18750;-136.36874;14.48125
-2.16062;-0.01525;9.93385;1.13750;-135.88750;15.09375
-2.11609;-0.00915;9.93507;2.36250;-138.55624;13.86875
-2.07522;0.03782;9.89298;2.10000;-139.78125;15.40000
-2.10023;-0.02440;9.93812;1.09375;-140.91875;15.66250
-2.03191;0.01342;9.93751;2.58125;-143.19376;13.08125
-1.97884;0.02928;9.93385;2.18750;-143.98125;15.53125
-1.98677;-0.03294;10.01925;0.91875;-146.38750;13.69375
-1.88429;0.05551;9.99973;2.84375;-147.78751;15.40000
-1.88734;0.00061;9.95825;1.92500;-149.01250;15.53125
-1.86111;-0.00244;9.94056;1.57500;-150.50000;14.52500
-1.83915;0.02623;9.99241;3.15000;-152.86250;14.78750
-1.80255;0.01281;10.04365;1.44375;-154.00000;14.52500
-1.79706;0.01098;10.01925;2.75625;-156.27499;14.52500
-1.75924;0.02318;10.00644;1.75000;-157.36874;15.18125
-1.72996;0.02989;10.02230;1.83750;-159.60001;14.91875
-1.68116;0.02074;9.99424;2.14375;-161.70000;14.96250
-1.65920;0.04270;10.00278;2.40625;-163.53751;15.44375
-1.62626;-0.01220;10.04548;2.53750;-166.64375;14.30625
-1.57929;0.04941;10.01559;2.18750;-168.04375;15.05000
-1.55489;0.00122;10.04182;2.10000;-169.31250;15.57500
-1.51036;0.03416;10.07293;2.88750;-170.40625;14.43750
-1.48474;0.03355;10.05768;1.61875;-171.41251;15.66250
-1.45424;0.01647;10.03023;2.31875;-171.71875;15.22500
-1.41703;0.02257;10.04060;2.62500;-172.72501;14.43750
-1.36579;0.07503;10.02840;1.92500;-172.98750;15.05000
-1.37067;-0.02013;10.06012;1.83750;-173.16251;15.70625
-1.31394;0.06100;10.06195;2.36250;-173.03125;14.78750
-1.27978;0.04758;10.06683;2.27500;-173.46875;15.79375
-1.24501;-0.00061;10.05951;2.53750;-174.60625;14.96250
-1.17059;0.07015;10.08452;2.88750;-176.00626;15.00625
-1.19560;-0.00366;10.06439;2.31875;-175.65625;15.44375
-1.10349;0.05856;10.08757;2.27500;-176.57500;14.26250
-1.10349;0.01830;10.10160;2.97500;-177.49374;15.00625
-1.07177;0.05551;10.14064;2.36250;-178.58749;15.35625
-1.02053;0.03050;10.13637;2.84375;-180.68750;14.87500
-0.97539;0.06405;10.09245;2.45000;-182.00000;14.91875
-0.96563;0.03172;10.12417;2.93125;-184.05624;15.00625
-0.91195;0.05246;10.11136;3.10625;-185.45625;15.53125
-0.88267;0.05856;10.13149;2.58125;-188.34375;15.31250
-0.86925;0.01281;10.12051;2.62500;-189.30624;14.74375
-0.78446;0.10126;10.11075;2.66875;-190.83749;15.00625
-0.78446;0.01281;10.12234;2.80000;-190.13750;16.49375
-0.73444;0.05002;10.12661;2.84375;-191.49374;14.00000
-0.68991;0.06344;10.13759;2.84375;-190.18124;15.70625
-0.67893;0.03416;10.09489;3.01875;-190.35625;15.22500
-0.63013;0.04880;10.12844;2.40625;-189.26250;15.09375
-0.58804;0.06466;10.12966;2.05625;-189.52499;14.87500
-0.53680;0.05124;10.08940;2.84375;-188.51875;15.83750
-0.50813;0.06588;10.07964;3.36875;-187.46875;15.09375
-0.45323;0.05795;10.15345;3.36875;-187.38126;15.79375
-0.43737;0.03599;10.14125;2.62500;-187.60001;15.88125
-0.36844;0.09028;10.15894;3.10625;-188.30000;13.60625
-0.33184;0.06100;10.12722;1.92500;-187.33749;16.01250
-0.33672;0.02623;10.13942;2.27500;-189.21875;15.96875
-0.25071;0.09516;10.18395;3.23750;-190.66251;13.95625
-0.22265;0.06100;10.15772;3.19375;-191.27499;16.31875
-0.21960;0.03660;10.15040;2.93125;-191.62500;15.79375
-0.14457;0.08479;10.12295;3.19375;-192.23750;15.18125
-0.10492;0.09516;10.13210;3.41250;-193.55000;16.23125
-0.12566;0.03050;10.17480;3.15000;-194.68750;14.43750
-0.04575;0.14030;10.16077;3.41250;-194.38126;15.66250
-0.00671;0.03477;10.12783;3.45625;-194.16251;16.71250
0.05185;0.07869;10.08696;3.85000;-194.03125;14.17500
0.06649;0.04514;10.12966;2.53750;-192.54375;16.84375
0.08113;0.06100;10.17053;3.23750;-192.19376;14.91875
0.16287;0.12139;10.11441;3.15000;-190.88126;14.74375
0.16653;0.05551;10.11380;3.19375;-190.44376;15.79375
0.20801;0.07564;10.11990;2.97500;-189.00000;14.65625
0.25803;0.07991;10.13149;3.10625;-188.08125;15.26875
0.26779;0.03050;10.12783;2.66875;-186.98750;14.65625
0.35136;0.09760;10.13881;3.06250;-187.20625;15.09375
0.36966;0.04880;10.11319;3.10625;-186.63750;15.96875
0.42883;0.08662;10.14918;3.10625;-186.98750;14.70000
0.45994;0.07747;10.15467;2.10000;-187.29375;15.05000
0.48129;0.06527;10.15955;2.36250;-186.98750;15.26875
0.53314;0.08235;10.13820;2.40625;-188.21249;14.61250
0.57340;0.11163;10.14003;2.84375;-188.78125;15.88125
0.60634;0.07991;10.12539;3.28125;-189.04375;15.75000
0.64477;0.10919;10.11685;2.66875;-189.35001;15.13750
0.67649;0.08174;10.13515;3.10625;-189.17500;15.57500
0.68747;0.07137;10.13210;3.80625;-188.69376;15.44375
0.73383;0.10675;10.09245;3.54375;-187.42500;15.05000
0.76616;0.07442;10.10343;2.84375;-185.19376;16.05625
0.82411;0.07808;10.07110;3.01875;-183.26875;14.96250
0.86010;0.07686;10.08940;3.10625;-181.30000;15.09375
0.90341;0.09028;10.07415;3.01875;-179.89999;14.87500
0.97051;0.13786;10.10221;2.84375;-177.49374;14.08750
0.94306;0.06893;10.08757;1.48750;-175.83125;16.18750
0.98881;0.08601;10.10038;2.71250;-174.34375;14.17500
1.05469;0.12688;10.08696;3.10625;-173.07500;15.22500
1.05835;0.06466;10.10099;2.62500;-171.98125;14.65625
1.10715;0.11529;10.05280;2.01250;-170.75626;14.17500
1.14924;0.08784;10.07415;1.92500;-170.84375;16.18750
1.20109;0.12566;10.01803;4.63750;-171.71875;14.08750
1.27246;0.14457;10.01742;3.67500;-171.28125;15.18125
1.24867;0.11529;10.04914;2.14375;-169.66251;15.75000
1.26697;0.09089;10.06805;1.61875;-169.70625;14.74375
1.33712;0.10309;10.04426;1.09375;-168.87500;14.43750
1.32004;0.10309;10.07537;2.31875;-168.56876;16.05625
1.36945;0.09272;10.06622;3.01875;-168.35001;14.65625
1.39263;0.06893;10.03023;2.27500;-166.73125;14.17500
1.45973;0.12871;9.97716;2.31875;-165.06876;15.26875
1.47254;0.12383;10.02901;1.66250;-163.18750;14.21875
1.51097;0.08967;10.00705;1.75000;-160.34375;15.96875
1.54757;0.12810;10.00583;2.01250;-158.63750;14.65625
1.58722;0.13176;9.99607;2.14375;-156.14375;15.44375
1.57868;0.07808;9.96313;1.83750;-154.48125;15.44375
1.64029;0.11712;9.98936;2.40625;-152.07500;13.69375
1.68665;0.15372;9.99912;1.61875;-149.88750;15.96875
1.67994;0.08235;9.98997;2.27500;-148.22501;14.70000
1.76229;0.16348;9.97838;1.61875;-146.34375;14.21875
1.74338;0.10736;9.96313;1.66250;-144.33125;14.78750
1.77205;0.09150;9.95154;2.40625;-142.40625;14.00000
1.83915;0.15372;9.92653;1.92500;-140.91875;14.52500
1.85074;0.12261;9.95154;2.01250;-139.03751;14.65625
1.89466;0.11895;9.93507;2.23125;-138.29375;15.00625
1.90625;0.12383;9.95886;1.40000;-136.41251;13.86875
1.93126;0.13969;9.93568;1.40000;-135.45000;14.43750
1.98555;0.11651;9.93446;1.66250;-134.00626;14.87500
1.97091;0.12078;9.92897;1.48750;-133.04375;14.70000
2.02215;0.13237;9.94239;1.61875;-133.00000;13.86875
2.01117;0.10065;9.93934;0.70000;-131.46875;14.30625
2.07888;0.17507;9.93263;1.09375;-128.93124;14.56875
